k1,k2,k3,k_geo,asym,a1,a2,a3,sigma_proposal,amp_prot_LC,amp_act_LC,tau_LC,npeaks_LC,rhythmic_LC,amp_prot_AP,amp_act_AP,tau_AP,npeaks_AP,rhythmic_AP,amp_prot_SG,amp_act_SG,tau_SG,npeaks_SG,rhythmic_SG
0.4054742528424049,0.06335981949473513,0.4199790082156299,0.22097082258566786,1.5301540813513577,0.6070267083971354,-1.2492007696839982,0.6421740612868628,0.7,5.694063796746196e-05,1.563993943758113e-05,,13,False,3.0075244822125313e-05,1.8526151499151378e-05,,8,False,5.235028773664663e-05,2.0020858788882823e-05,,12,False
0.30069177198740604,0.16455005651653531,0.29791865013850466,0.24519169575180974,0.4885034416892822,0.2040453905134394,-0.3988255173942467,0.19478012688080726,0.7,0.2236363442628454,0.9205016896126774,15.958333333333334,13,True,0.21818915635550462,0.3684496450647749,15.95857142857143,8,False,0.21912032487649002,0.36859921759119263,15.95818181818182,12,False
0.05400521854987389,0.21351765987622615,0.12697141635897924,0.11355122689302942,0.9815976729991339,-0.7431733916561276,0.6314654719322377,0.11170791972388999,0.7,0.06221030519760068,0.10728717963249271,30.761666666666667,7,False,0.06005173578019307,0.18780920909841414,30.94333333333333,4,False,0.061760071470200795,0.19250126257372746,30.812,6,False
0.07759194510470062,0.08724544435762484,0.3094337905896748,0.12795061524046136,1.0847455800235237,-0.5001807494342375,-0.38291902498547553,0.883099774419713,0.7,0.07227458692684396,0.3099433008597954,27.145,7,False,0.07107415114378801,0.08107928938527537,27.30666666666667,4,False,0.07144646873230176,0.07967512391053391,27.192,6,False
0.14948004308493196,0.38908004644912336,0.10516043414245319,0.18287661786960316,0.9575046495351096,-0.20164881331227025,0.7549733912215715,-0.5533245779093012,0.7,0.07193629902115839,0.0641645863040066,19.147,11,False,0.07249281306940406,0.26355818568905504,19.194,6,False,0.07304103301803583,0.26445433869249485,19.1625,9,False
0.17495104594260538,0.16850224675112238,0.1532129345306565,0.1652998869992971,0.09671564901611292,0.05674487610193607,0.019187762321148882,-0.07593263842308501,0.7,0.22493982693905662,0.7904979937941887,25.488571428571426,8,True,0.23986789100028932,0.7619962616924487,25.49,4,True,0.22516408194618037,0.7512526930179999,25.488333333333333,7,True
0.11860811795219724,0.279844065499569,0.040963357316240255,0.11078356927013443,1.3613127494614785,0.06824646085362904,0.9266540675766827,-0.9949005284303116,0.7,0.012561144927284704,0.0024913023171407797,30.865999999999996,6,False,0.012699435635710798,0.02040070311347922,30.906666666666666,4,False,0.01250963044692771,0.020217451049139412,30.865999999999996,6,False
0.07465678147400694,0.27565504292844784,0.16237120516625916,0.14950236851846999,0.9291773140893071,-0.6944108721888025,0.6118380039098525,0.08257286827894983,0.7,0.08023562713594573,0.23174081693344376,23.51571428571429,8,False,0.07891178150821526,0.23791937831469168,23.56,5,False,0.08053004951439074,0.24229691392455666,23.528333333333332,7,False
1.037514134964874,0.09877733318125015,0.1871604258730333,0.26768361040240696,1.7196961390731869,1.354777151171466,-0.9969375677127743,-0.35783958345869143,0.7,-1.1692486353520604e-05,-3.837634508507826e-06,,14,False,-2.2733572998145934e-05,-4.501739943296723e-05,,8,False,-1.3581296074482996e-05,-2.5489351167196084e-05,,12,False
0.06559334253505722,0.08079826257998948,0.225699781084219,0.10615268269422964,0.9355461640952155,-0.48140425544889126,-0.2729229979298684,0.7543272533787597,0.7,0.09593294781763045,0.3627311642363421,34.184000000000005,6,False,0.0882291863219824,0.22058666127059273,34.39333333333334,4,False,0.09336862267985019,0.21342050148197145,34.184000000000005,6,False
0.12864756249485004,0.1601006793361543,0.10003567073329604,0.12724768060867916,0.3328052544963455,0.01094116353272978,0.2296674349718929,-0.24060859850462268,0.7,0.166401834301369,0.3823360970576949,32.646,6,False,0.16878984671677902,0.5904411756895198,32.665000000000006,3,True,0.168768942043724,0.5864593582809967,32.65,5,True
0.1352963325677495,0.15467154218532309,0.11248013903850403,0.13302219042740449,0.2261875152888482,0.016951469256498042,0.15078782618779574,-0.16773929544429367,0.7,0.19504992795720694,0.5493330776050018,31.612000000000002,6,True,0.19615907859225074,0.645061146459651,31.630000000000003,3,True,0.191235557004917,0.641985025561873,31.612000000000002,6,True
0.1851415330330797,0.24321593896003713,0.06569330934641447,0.14355081951047946,0.9766173816098497,0.2544314605677905,0.5272605709954139,-0.7816920315632043,0.7,0.06105534265407955,0.02547164709267868,24.01375,9,False,0.06257113253279581,0.16507227248693174,24.105,5,False,0.060871392920286246,0.16184296128213208,24.032857142857146,8,False
0.3959850047647602,0.1476068314238444,0.2674286517735277,0.250033218295649,0.702635478577309,0.4597825615638777,-0.5270415877632733,0.06725902619939553,0.7,0.16172750643247524,0.7518400301187111,14.849999999999998,14,True,0.16130114200572027,0.34896164758982146,14.85,8,False,0.16254763845990144,0.340328843349186,14.85,12,False
0.2600316206375596,0.43607794097006186,0.1757757665163623,0.27113344603129125,0.6445227739908711,-0.04180787900260122,0.4752098706054648,-0.43340199160286363,0.7,0.17884790773171821,0.6253253670743139,13.859230769230768,14,True,0.17702744748990534,0.6183917905932368,13.858571428571427,8,True,0.17599436282996384,0.6121926611344447,13.859166666666667,13,True
0.1958356427231237,0.17549474182303026,0.5839915744357672,0.27176121522967,0.940087987914144,-0.3276480456347006,-0.437314714209347,0.7649627598440476,0.7,0.10846566340906594,0.00010484874407198203,12.774000000000001,16,False,0.10793641092763406,0.004343897112782898,12.78875,9,False,0.10762941911292823,0.004357776172415448,12.777692307692309,14,False
